TESS_time TESS_flux TESS_fluxerr
2.459120371444001328e+06 1.001219912478138685e+00 2.528334535484697519e-03
2.459120372832910158e+06 1.000673863195465918e+00 2.529671802107592415e-03
2.459120374221818987e+06 9.986556258911329920e-01 2.530022601996940838e-03
2.459120375610727817e+06 9.999591132568806939e-01 2.530659526169489696e-03
2.459120376999636646e+06 1.008945918333375769e+00 2.535791475512241475e-03
2.459120378388545010e+06 1.000576561490590821e+00 2.530529756103648987e-03
2.459120379777453374e+06 9.974772134490889064e-01 2.529958738554528852e-03
2.459120381166362204e+06 9.961131061030022993e-01 2.525656329069114660e-03
2.459120382555271033e+06 1.003662942628152255e+00 2.532134436980664014e-03
2.459120383944179863e+06 9.991918971292272911e-01 2.529298915217588917e-03
2.459120385333088692e+06 9.973425452008890524e-01 2.529493383113545074e-03
2.459120386721997522e+06 9.967972926482876472e-01 2.526899964647089623e-03
2.459120388110905886e+06 1.000108943184857546e+00 2.530094425568617331e-03
2.459120389499814715e+06 9.991171453084600751e-01 2.532444935008497724e-03
2.459120390888723079e+06 9.974751060621410703e-01 2.529581877637500798e-03
2.459120392277631909e+06 1.000409205771414012e+00 2.529949238827076258e-03
2.459120393666540738e+06 9.993313570714510430e-01 2.531649350953957267e-03
2.459120395055449568e+06 1.001802702119250599e+00 2.533273131872220557e-03
2.459120396444357932e+06 1.001631527473347383e+00 2.532389979298920509e-03
2.459120397833266761e+06 1.001699375376662982e+00 2.530828771803632013e-03
2.459120399222175125e+06 1.002937819368742822e+00 2.531938630879277275e-03
2.459120400611083955e+06 9.969979485111565287e-01 2.528290708773770021e-03
2.459120401999992784e+06 9.983642064139303107e-01 2.530315662909282150e-03
2.459120403388901614e+06 9.981414231503165091e-01 2.529368349033157132e-03
2.459120404777810443e+06 9.965432887901002346e-01 2.527764457629724966e-03
2.459120406166718341e+06 9.988866846087308682e-01 2.530181718356835658e-03
2.459120407555627171e+06 1.000392542548139252e+00 2.529746758529385388e-03
2.459120408944536000e+06 9.998246067671674453e-01 2.530277468029045688e-03
2.459120410333444830e+06 1.001169671884919676e+00 2.530418865615012385e-03
2.459120411722353194e+06 1.003355172940836093e+00 2.533199841275386027e-03
2.459120413111262023e+06 9.983471015756940625e-01 2.529689257354745483e-03
2.459120414500170387e+06 1.001653222730357173e+00 2.530208078206368835e-03
2.459120415889078751e+06 1.000280990456897667e+00 2.531483413549561953e-03
2.459120417277987581e+06 9.988300702265687780e-01 2.528237236770819983e-03
2.459120418666896410e+06 1.005600225486566801e+00 2.533002874742934681e-03
2.459120420055804774e+06 1.000670919301978934e+00 2.529502186962042515e-03
2.459120421444713604e+06 9.996012349337203284e-01 2.531541687712414793e-03
2.459120422833622433e+06 9.990787418425457478e-01 2.528430637699085725e-03
2.459120424222530331e+06 9.978792903950812754e-01 2.529245381194724068e-03
2.459120425611439161e+06 9.960477447900842884e-01 2.531291363806092640e-03
2.459120427000347991e+06 9.972554934631184809e-01 2.528957233648093141e-03
2.459120428389256354e+06 9.999009614634362109e-01 2.530143673046889811e-03
2.459120429778165184e+06 1.000651445700879938e+00 2.531332986553651992e-03
2.459120431167074014e+06 9.982108164999161648e-01 2.529965797683276108e-03
2.459120432555981912e+06 9.995851071397239274e-01 2.531605028253869002e-03
2.459120433944890741e+06 9.976883016957339700e-01 2.525493644536083975e-03
2.459120435333799105e+06 1.002434211186691293e+00 2.533286766034402622e-03
2.459120436722707935e+06 1.000486429298448332e+00 2.528995082506947916e-03
2.459120438111616764e+06 9.963578483125830054e-01 2.529933837986182450e-03
2.459120439500525128e+06 1.001749303601038532e+00 2.530059767064443080e-03
2.459120440889433958e+06 9.973772100471712809e-01 2.528150959850515751e-03
2.459120442278341856e+06 1.000452099048504184e+00 2.530715976401446896e-03
2.459120443667250685e+06 9.999478709812809063e-01 2.531589447156030841e-03
2.459120445056159049e+06 9.975060405025339971e-01 2.528936072388196423e-03
2.459120446445067879e+06 9.981246934324788933e-01 2.529917884655663845e-03
2.459120447833976243e+06 9.998762011251243198e-01 2.531431080948872391e-03
2.459120449222885072e+06 1.002252729420188615e+00 2.531638908917834777e-03
2.459120450611793436e+06 1.000722847239198021e+00 2.531100589041537004e-03
2.459120452000701800e+06 9.985810046273101426e-01 2.528571240543906699e-03
2.459120453389610164e+06 9.982462809841036178e-01 2.528262529167029943e-03
2.459120454778518993e+06 1.002773614181621475e+00 2.530782099408050885e-03
2.459120456167427357e+06 9.981588781181730541e-01 2.529811339127249585e-03
2.459120457556336187e+06 9.993282079775486215e-01 2.529755260240612331e-03
2.459120458945244551e+06 1.004042286413986851e+00 2.531169252223856598e-03
2.459120460334152915e+06 9.936669556658790370e-01 2.524984077132676197e-03
2.459120461723061278e+06 9.982740976051974746e-01 2.529326718556385110e-03
2.459120463111970108e+06 1.003839617394041595e+00 2.531704430901207583e-03
2.459120464500878472e+06 9.979629869918249518e-01 2.526852182434590442e-03
2.459120465889786836e+06 1.003688305649961476e+00 2.532594742866220786e-03
2.459120467278695665e+06 9.998564583983983178e-01 2.531197681762982661e-03
2.459120468667604029e+06 1.000456388132275665e+00 2.529134779863995153e-03
2.459120470056512393e+06 9.973620628909100061e-01 2.528538546370845581e-03
2.459120471445420757e+06 1.001027870962043043e+00 2.532218627016009135e-03
2.459120472834329121e+06 1.001599558015279223e+00 2.532063495252753066e-03
2.459120474223237950e+06 1.000555629092185095e+00 2.530951097579925077e-03
2.459120475612146314e+06 1.000326098798366425e+00 2.530252493521521588e-03
2.459120477001054678e+06 1.001466876562069563e+00 2.532468205601086028e-03
2.459120478389963042e+06 1.001971979659994849e+00 2.531791986159202725e-03
2.459120479778871406e+06 1.002458950516305958e+00 2.529896238829575702e-03
2.459120481167779770e+06 1.004353446741329092e+00 2.533874462787148209e-03
2.459120482556688599e+06 1.001607340269766055e+00 2.530093452709973427e-03
2.459120483945596963e+06 9.984870248781987367e-01 2.530404246471938765e-03
2.459120485334505327e+06 1.000510325697006708e+00 2.531644743718931920e-03
2.459120486723414157e+06 1.002511474957857640e+00 2.532501941909510827e-03
2.459120488112322055e+06 9.957184256392566102e-01 2.528708607800735260e-03
2.459120489501230419e+06 1.004240750080955813e+00 2.535818855959779197e-03
2.459120490890139248e+06 9.993853456087544718e-01 2.531560459858517558e-03
2.459120492279047612e+06 1.002218497512655571e+00 2.530910005653314119e-03
2.459120493667955976e+06 9.993779911382306702e-01 2.530197595468991478e-03
2.459120495056864340e+06 9.978157787367799569e-01 2.532255982283583215e-03
2.459120496445772704e+06 9.974718660698649320e-01 2.529684830871862123e-03
2.459120497834681068e+06 1.005316809250609733e+00 2.533224662443743242e-03
2.459120499223589431e+06 9.978524884192572220e-01 2.529588093480025952e-03
2.459120500612497795e+06 9.959361029684757893e-01 2.527577727267191383e-03
2.459120502001406159e+06 1.002085022781535661e+00 2.534401817724694743e-03
2.459120503390314989e+06 1.000381913558915148e+00 2.530587214013195994e-03
2.459120504779223353e+06 1.003359322875503779e+00 2.533216531242659698e-03
2.459120506168131251e+06 9.994984987418635836e-01 2.528650775158730081e-03
2.459120507557039615e+06 1.001450363932735454e+00 2.530544302300867521e-03
2.459120508945947979e+06 9.997806361257903784e-01 2.529874797466514363e-03
2.459120510334856343e+06 1.003285904692167829e+00 2.531406266510413065e-03
2.459120511723765172e+06 9.998266772837426375e-01 2.530695687269071854e-03
2.459120513112673536e+06 9.971927861114349145e-01 2.529708408846621792e-03
2.459120514501581434e+06 1.000803170442042811e+00 2.531729471406510106e-03
2.459120515890489798e+06 1.000763823079729997e+00 2.533871990522678242e-03
2.459120517279398162e+06 9.992947304135614273e-01 2.528695576830752943e-03
2.459120518668306526e+06 9.978008845580833563e-01 2.526955091053966016e-03
2.459120520057214890e+06 9.971852826304548056e-01 2.527970097400557281e-03
2.459120521446123254e+06 9.968237178815836375e-01 2.531049884657006130e-03
2.459120522835032083e+06 9.977468773382195399e-01 2.528050625127942468e-03
2.459120524223939981e+06 9.945421529646653047e-01 2.528971526367581983e-03
2.459120525612848345e+06 9.981262388990529422e-01 2.530376605654328318e-03
2.459120527001756709e+06 1.001598645330605830e+00 2.530484475978729466e-03
2.459120528390665073e+06 9.992681030726621172e-01 2.530351835674718788e-03
2.459120529779573437e+06 9.986474929333162276e-01 2.530146280270969671e-03
2.459120531168481801e+06 9.971948002723090010e-01 2.528719603226083253e-03
2.459120532557390165e+06 1.003304137583285183e+00 2.532801564454773609e-03
2.459120533946298063e+06 1.000443341640942174e+00 2.531540631357979011e-03
2.459120535335206427e+06 9.971811477452527939e-01 2.528743191521212481e-03
2.459120536724114791e+06 9.969730928350125643e-01 2.528850491233332245e-03
2.459120538113023154e+06 9.984508806571815720e-01 2.531976130870838924e-03
2.459120539501931518e+06 1.003651125826254598e+00 2.531402992527906955e-03
2.459120540890839882e+06 1.000873497745153884e+00 2.530436313478820216e-03
2.459120542279747780e+06 1.001579367587784875e+00 2.531854026042266483e-03
2.459120543668656144e+06 9.992695093566844600e-01 2.529653638958947581e-03
2.459120545057564508e+06 9.984044360732491352e-01 2.529995966505002494e-03
2.459120546446472872e+06 1.004840973615221511e+00 2.537849383752892318e-03
2.459120547835381236e+06 1.001124990371899948e+00 2.531320613037776023e-03
2.459120549224289600e+06 1.002215779931984185e+00 2.535523556054092992e-03
2.459120550613197964e+06 1.001809181931228032e+00 2.532893130432146457e-03
2.459120552002105396e+06 1.000857717071280018e+00 2.531121626013942399e-03
2.459120553391013760e+06 1.001952863201136301e+00 2.531649122104943309e-03
2.459120554779922124e+06 9.979039890325646089e-01 2.529533270334555564e-03
2.459120556168830488e+06 9.978056860369692860e-01 2.527466337122512112e-03
2.459120557557738852e+06 9.996073788681496541e-01 2.529749252651330386e-03
2.459120558946647216e+06 1.002443102571628497e+00 2.533297973408674304e-03
2.459120560335555114e+06 1.001788227238564755e+00 2.531669929251193635e-03
2.459120561724463478e+06 9.999138070585728011e-01 2.529353782474846879e-03
2.459120563113371842e+06 1.003872002544038189e+00 2.533111360158338699e-03
2.459120564502279740e+06 9.978637813639583687e-01 2.528850267331815126e-03
2.459120565891188104e+06 1.000917674683421410e+00 2.532050376378452809e-03
2.459120567280096468e+06 9.969691737736162684e-01 2.528210934195803967e-03
2.459120568669004831e+06 1.003188228409174876e+00 2.533824203168754449e-03
2.459120570057912730e+06 1.006533835566119750e+00 2.533834072959379423e-03
2.459120571446821094e+06 1.003804361246548815e+00 2.534317303479536113e-03
2.459120572835728992e+06 9.983195600969571037e-01 2.528606137470303019e-03
2.459120574224637356e+06 1.002260101075162391e+00 2.535865994452838213e-03
2.459120575613545720e+06 1.004589655340868193e+00 2.535529453004282431e-03
2.459120577002454083e+06 1.002609351586302600e+00 2.533859351586302457e-03
2.459120578391361516e+06 9.981233580721534659e-01 2.530480081516780187e-03
2.459120579780269880e+06 9.974095205973561029e-01 2.528558648912078780e-03
2.459120581169178244e+06 9.955210378718231112e-01 2.526610107584763894e-03
2.459120582558086608e+06 9.998190469785228629e-01 2.529776954404723728e-03
2.459120583946994506e+06 9.958692502534622903e-01 2.526275017901298634e-03
2.459120585335902870e+06 1.001973555520444537e+00 2.529758536325273262e-03
2.459120586724811234e+06 1.001490184310931619e+00 2.532792185673699362e-03
2.459120588113719132e+06 9.977281151654017188e-01 2.527950464793146407e-03
2.459120589502627030e+06 9.991567362393286578e-01 2.529007320169870867e-03
2.459120590891535394e+06 1.001050516471587049e+00 2.530459856174002882e-03
2.459120592280443758e+06 1.001488376562683191e+00 2.531121571391985268e-03
2.459120593669351656e+06 9.992437330929910821e-01 2.530915979606557665e-03
2.459120595058260020e+06 9.997602901894042660e-01 2.531497276027921614e-03
2.459120596447167918e+06 9.971378836225697206e-01 2.529891615218302775e-03
2.459120597836075816e+06 1.001627910820788614e+00 2.531489661534948830e-03
2.459120599224984180e+06 1.000665593080508842e+00 2.530294949884441275e-03
2.459120600613892544e+06 9.991298966235278023e-01 2.530232936601572221e-03
2.459120602002800442e+06 1.000930934260890304e+00 2.533998365327352984e-03
2.459120603391708806e+06 1.000868022734419549e+00 2.530786593907164480e-03
2.459120604780616704e+06 9.973903749699778443e-01 2.533034978401130059e-03
2.459120606169524603e+06 1.001902006957964719e+00 2.533552049857182298e-03
2.459120607558432966e+06 1.003230974850848334e+00 2.533318027007392097e-03
2.459120608947340865e+06 1.001670742137152681e+00 2.530465281625717943e-03
2.459120610336249229e+06 9.974149084343288951e-01 2.528001150338643650e-03
2.459120611725157127e+06 1.002838712682378342e+00 2.533177745162447109e-03
2.459120613114065491e+06 9.968479796112108549e-01 2.529629042263212280e-03
2.459120614502973855e+06 9.993858047553755286e-01 2.530106893260856624e-03
2.459120615891881287e+06 1.000223782423523389e+00 2.531097408527261446e-03
2.459120617280789651e+06 9.985660881966512692e-01 2.529015924655620643e-03
2.459120618669697549e+06 9.997515913345528249e-01 2.528401838976979035e-03
2.459120620058605913e+06 9.957690817937813188e-01 2.528094377990846783e-03
2.459120621447513811e+06 9.977529363636905568e-01 2.527607281930330501e-03
2.459120622836422175e+06 1.001476665493105989e+00 2.530441126880605442e-03
2.459120624225329608e+06 1.005191272500181920e+00 2.532677875565384189e-03
2.459120625614237972e+06 9.966490419146809554e-01 2.528238994032666002e-03
2.459120627003145870e+06 1.002790305802017112e+00 2.533148620958143669e-03
2.459120628392054234e+06 1.001131485387757536e+00 2.530871359687681191e-03
2.459120629780962132e+06 1.000721602357417250e+00 2.529461661838250212e-03
2.459120631169870496e+06 1.005970561362861115e+00 2.531916367153754822e-03
2.459120632558778394e+06 1.001782759033750025e+00 2.532950656087446049e-03
2.459120633947686292e+06 9.984278970774491668e-01 2.529724881737600590e-03
2.459120635336594190e+06 9.978953451861425350e-01 2.527261407262551638e-03
2.459120636725502089e+06 9.985663595255515057e-01 2.529771761113859107e-03
2.459120638114410453e+06 9.990017478279967778e-01 2.531904444239816560e-03
2.459120639503318351e+06 9.993223625122322762e-01 2.529997523354100917e-03
2.459120640892226715e+06 1.000159805898738208e+00 2.530811110966860698e-03
2.459120642281134147e+06 1.001957554291147412e+00 2.530862821816652099e-03
2.459120643670042045e+06 1.001074203130928764e+00 2.531969350378801727e-03
2.459120645058950409e+06 9.970936621088757335e-01 2.528313832495360323e-03
2.459120646447858308e+06 9.970638703067848940e-01 2.529159950374556404e-03
2.459120647836766671e+06 9.976593241572041526e-01 2.530747636705052254e-03
2.459120649225674570e+06 9.970630721762711035e-01 2.528576702303246635e-03
2.459120650614582468e+06 1.000854706459993526e+00 2.530776063946256916e-03
2.459120652003490366e+06 1.001091611369488321e+00 2.529603264230514698e-03
2.459120653392398264e+06 1.001567680800755200e+00 2.532797991520229462e-03
2.459120654781306162e+06 9.965513216922092798e-01 2.529767511341008204e-03
2.459120656170214526e+06 1.003186947108375637e+00 2.530596907721743231e-03
2.459120657559122425e+06 1.001127873814650071e+00 2.530836368054924929e-03
2.459120658948030323e+06 9.949758916276616461e-01 2.526404930614022364e-03
2.459120660336938221e+06 9.999817977614859910e-01 2.530335701392143460e-03
2.459120661725846119e+06 1.002684041330542453e+00 2.532558495662022135e-03
2.459120663114754017e+06 9.989160232548413010e-01 2.529791867079342338e-03
2.459120664503661916e+06 9.957571157916841331e-01 2.527587737685199360e-03
